"code","full_name"
"NAEFOW","Naegleria fowleri"
"NAG","Naganishia"
"NAM","Necator americanus"
"NAN","Nannizzia"
"NAS","Nocardia asteroides"
"NBR","Nocardia brasiliensis"
"NCA","Neisseria canis"
"NCB","(Gram négatifs inconnus)"
"NCC","Nocardia crassostreae"
"NCI","Neisseria cinerea"
"NCO","Nocardia coeliaca"
"NCR","Nocardia carnea"
"NCS","Nocardia seriolae"
"NDA","Nocardiopsis dassonvillei"
"NDE","Bergeriella denitrificans"
"NDGNR","(Gram négatifs inconnus)"
"NDGPC","(Gram positifs inconnus)"
"NDGPR","(Gram positifs inconnus)"
"NE-","Neisseria"
"NEC","Necator"
"NECAME","Necator americanus"
"NECSPP","Necator"
"NEI","Neisseria"
"NEI.SP","Neisseria"
"NEICAN","Neisseria canis"
"NEICIN","Neisseria cinerea"
"NEIDEN","Neisseria"
"NEIELO","Neisseria elongata"
"NEIFLA","Neisseria flavescens"
"NEIFLV","Neisseria flava"
"NEIGON","Neisseria gonorrhoeae"
"NEILAC","Neisseria lactamica"
"NEIMEN","Neisseria meningitidis"
"NEIMEW","Neisseria meningitidis"
"NEIMUC","Neisseria mucosa"
"NEIPER","Neisseria"
"NEIPHA","Neisseria"
"NEISIC","Neisseria sicca"
"NEISPP","Neisseria"
"NEISUB","Neisseria subflava"
"NEIWEA","Neisseria weaveri"
"NEIZAL","Neisseria zalophi"
"NEIZOO","Neisseria zoodegmatis"
"NEL","Neisseria elongata"
"NFA","Nocardia farcinica"
"NFGNR","(Gram négatifs inconnus)"
"NFL","Neisseria flavescens"
"NFO","Naegleria fowleri"
"NFR","(Gram négatifs inconnus)"
"NFV","Neisseria subflava"
"NGL","Neisseria elongata glycolytica"
"NGO","Neisseria gonorrhoeae"
"NIETF","(Gram négatifs inconnus)"
"NKO","Neisseria gonorrhoeae"
"NLA","Neisseria lactamica"
"NMA","Neisseria meningitidis"
"NMB","Neisseria meningitidis"
"NMC","Neisseria meningitidis"
"NME","Neisseria meningitidis"
"NMEC","Escherichia coli"
"NMO","Neisseria meningitidis"
"NMU","Neisseria mucosa"
"NMY","Neisseria meningitidis"
"NNI","Neisseria elongata nitroreducens"
"NNO","Nocardia nova"
"NOA","Nocardia abscessus"
"NOADAS","Nocardiopsis dassonvillei"
"NOASPP","Nocardiopsis"
"NOC","Nocardia"
"NOC.SP","Nocardia"
"NOCABS","Nocardia"
"NOCAST","Nocardia asteroides"
"NOCBRA","Nocardia brasiliensis"
"NOCCAR","Nocardia carnea"
"NOCCRA","Nocardia crassostreae"
"NOCCYR","Nocardia cyriacigeorgica"
"NOCFAR","Nocardia farcinica"
"NOCIGN","Nocardia"
"NOCNOV","Nocardia nova"
"NOCOTI","Nocardia otitidiscaviarum"
"NOCPAU","Nocardia paucivorans"
"NOCPIN","Skermania piniformis"
"NOCPRE","Nocardia"
"NOCSPP","Nocardia"
"NOCTRA","Nocardia"
"NOCVET","Nocardia"
"NOD","Nocardiopsis"
"NODSPP","Nocardiopsis"
"NOP","Nocardia pseudobrasiliensis"
"NOPSPP","Nocardiopsis"
"NOS","Nosema"
"NOT","Nocardia otitidiscaviarum"
"NOY","Nocardia cyriacigeorgica"
"NPE","Neisseria elongata"
"NPO","Neisseria polysaccharea"
"NRC","Anaerococcus hydrogenalis"
"NSB","Neisseria elongata"
"NSI","Neisseria sicca"
"NSU","Neisseria subflava"
"NTR","Nocardia transvalensis"
"NWE","Neisseria weaveri"
"O.ANT","Brucella anthropi"
"O.OXA","Oxalophagus oxalicus"
"O.PFE","Oxobacter pfennigii"
"O.PRO","Obesumbacterium proteus"
"O.UREO","Oligella ureolytica"
"O.URET","Oligella urethralis"
"O1K","Escherichia coli"
"O26","Escherichia coli"
"O2K","Escherichia coli"
"O78","Escherichia coli"
"OAN","Brucella anthropi"
"OBE","Obesumbacterium"
"OBEPRO","Obesumbacterium proteus"
"OBESPP","Obesumbacterium"
"OBS.SP","Obesumbacterium"
"OCA","Porphyromonas catoniae"
"OCH","Brucella"
"OCH.SP","Brucella"
"OCHANT","Brucella anthropi"
"OCHINT","Brucella intermedia"
"OCHSPP","Brucella"
"OCR","Scolecobasidium"
"ODO","Odoribacter"
"ODOSPL","Odoribacter splanchnicus"
"ODOSPP","Odoribacter"
"OEN","Oenococcus"
"OENSPP","Oenococcus"
"OER","Oerskovia"
"OERSPP","Oerskovia"
"OERXAN","Cellulosimicrobium cellulans"
"OF4","Escherichia coli"
"OFE","Opisthorchis felineus"
"OLI","Oligella"
"OLI.SP","Oligella"
"OLISPP","Oligella"
"OLIURE","Oligella ureolytica"
"OLIURET","Oligella urethralis"
"OLIURL","Oligella urethralis"
"OLIURT","Oligella urethralis"
"OOE","Oenococcus oeni"
"OPI","Opisthorchis"
"ORH","Ornithobacterium rhinotracheale"
"ORI","Orientia"
"ORISPP","Orientia"
"ORN","Ornithobacterium"
"ORN.SP","Ornithobacterium"
"ORNSPP","Ornithobacterium"
"OST","Sporothrix stenoceras"
"OTH","(nom inconnu)"
"OTS","Orientia tsutsugamushi"
"OTU","Oerskovia turbata"
"OUL","Oligella ureolytica"
"OUR","Oligella urethralis"
"OVI","Opisthorchis viverrini"
"OXA.SP","Oxalophagus"
"OXO.SP","Oxobacter"
"P.ACN","Cutibacterium acnes"
"P.AER","Pseudomonas aeruginosa"
"P.AGG","Pantoea agglomerans"
"P.ALCF","Providencia alcalifaciens"
"P.ALCG","Pseudomonas alcaligenes"
"P.ALV","Paenibacillus alvei"
"P.AMY","Paenibacillus amylolyticus"
"P.ANA","Peptostreptococcus anaerobius"
"P.ANT","Riemerella anatipestifera"
"P.ASA","Peptoniphilus asaccharolyticus"
"P.AVI","Cutibacterium avidum"
"P.AZO","Paenibacillus azotofixans"
"P.CAB","Pasteurella caballi"
"P.CAN","Pasteurella canis"
"P.CANG","Porphyromonas cangingivalis"
"P.CANS","Porphyromonas crevioricanis"
"P.CRE","Porphyromonas crevioricanis"
"P.DAG","Pasteurella dagmatis"
"P.ENO","Hoylesella enoeca"
"P.FLU","Pseudomonas fluorescens"
"P.GAL","Avibacterium gallinarum"
"P.GIN","Porphyromonas gingivicanis"
"P.GOR","Paenibacillus validus"
"P.GRA","Cutibacterium granulosum"
"P.GRPA","Pasteurella aerogenes"
"P.GRPB","Pasteurella aerogenes"
"P.IMM","Psychrobacter immobilis"
"P.LAN","Pasteurella langaaensis"
"P.MACE","Paenibacillus macerans"
"P.MACQ","Paenibacillus macquariensis"
"P.MAG","Finegoldia magna"
"P.MEN","Pseudomonas mendocina"
"P.MGAL","Pasteurella multocida gallicida"
"P.MIC","Parvimonas micra"
"P.MIR","Proteus mirabilis"
"P.MSEP","Pasteurella multocida septica"
"P.MUL","Pasteurella multocida multocida"
"P.MYX","Proteus myxofaciens"
"P.PEN","Proteus penneri"
"P.PHE","Psychrobacter phenylpyruvicus"
"P.PNE","Rodentibacter pneumotropicus"
"P.PRE","Anaerococcus prevotii"
"P.PSE","Pseudomonas oleovorans"
"P.PSEM","Burkholderia pseudomallei"
"P.PUB","Paenibacillus pabuli"
"P.PUT","Pseudomonas putida"
"P.RET","Providencia rettgeri"
"P.RUS","Providencia rustigianii"
"P.SHI","Plesiomonas shigelloides"
"P.STO","Pasteurella stomatis"
"P.STU","Providencia stuartii"
"P.STU+","Providencia stuartii"
"P.STU-","Providencia stuartii"
"P.STUT","Pseudomonas stutzeri"
"P.TAN","Alloprevotella tannerae"
"P.THO","Ralstonia mannitolilytica"
"P.TRE","Bibersteinia trehalosi"
"P.VAL","Paenibacillus validus"
"P.VOL","Avibacterium volantium"
"P.VUL","Proteus vulgaris"
"P.VUL2","Proteus vulgaris"
"P.VUL3","Proteus vulgaris"
"P.ZOO","Bacteroides zoogleoformans"
"PA.AER","Pasteurella aerogenes"
"PA.ANA","Gallibacterium anatis"
"PA.AVI","Avibacterium avium"
"PA.TES","Pasteurella testudinis"
"PA/PP","Pseudomonas aeruginosa"
"PA1014","Pseudomonas aeruginosa"
"PA2785","Pseudomonas aeruginosa"
"PAA","Porphyromonas asaccharolytica"
"PAADIS","Parabacteroides distasonis"
"PAAMER","Parabacteroides merdae"
"PAASPE","Parabacteroides"
"PAASPP","Parabacteroides"
"PAB","Paenibacillus"
"PABDUR","Paenibacillus durus"
"PABGLU","Paenibacillus glucanolyticus"
"PABLAU","Paenibacillus lautus"
"PABPAB","Paenibacillus pabuli"
"PABPRO","Paenibacillus provencensis"
"PABSPE","Paenibacillus"
"PABSPP","Paenibacillus"
"PAC","Paecilomyces"
"PAD","Cutibacterium avidum"
"PADDEN","Parascardovia denticolens"
"PADSPP","Parascardovia"
"PAE","Pseudomonas aeruginosa"
"PAE.SP","Paecilomyces"
"PAEAMY","Paenibacillus"
"PAECHI","Paenibacillus chitinolyticus"
"PAEILL","Paenibacillus illinoisensis"
"PAENAP","Paenibacillus"
"PAENSP","Paenibacillus"
"PAESPP","Paenibacillus"
"PAG","Pseudomonas alcaligenes"
"PAI","Pediococcus acidilactici"
"PAL","Providencia alcalifaciens"
"PAM","Pasteurella multocida"
"PAN","Pantoea"
"PAN.SP","Paenibacillus"
"PANAGG","Pantoea agglomerans"
"PANANA","Pantoea ananatis"
"PANDIP","Pantoea dispersa"
"PANDIS","Pantoea dispersa"
"PANSEP","Pantoea septica"
"PANSPP","Pantoea"
"PANTOL","Pantoea"
"PAONOR","Pandoraea norimbergensis"
"PAOPNO","Pandoraea pnomenusa"
"PAR","Paracoccus"
"PARMIC","Parvimonas micra"
"PARSAN","Paracoccus sanguinis"
"PARSPP","Paracoccus"
"PARYEE","Paracoccus yeei"
"PAS","Pasteurella"
"PAS.SP","Pasteurella"
"PASAER","Pasteurella aerogenes"
"PASAVI","Avibacterium avium"
"PASBET","Pasteurella bettyae"
"PASCAB","Pasteurella caballi"
"PASCAN","Pasteurella canis"
"PASDAG","Pasteurella dagmatis"
"PASGAL","Avibacterium gallinarum"
"PASGRA","Mannheimia granulomatis"
"PASHAE","Mannheimia haemolytica"
"PASLSP","Actinobacillus ureae"
"PASLYM","Yersinia pseudotuberculosis"
"PASMAI","Pasteurella mairii"
"PASMUL","Pasteurella multocida"
"PASPNE","Rodentibacter pneumotropicus"
"PASSPP","Pasteurella"
"PASSTO","Pasteurella stomatis"
"PASTK","Pasteurella aerogenes"
"PASTRE","Bibersteinia trehalosi"
"PASURE","Actinobacillus ureae"
"PAT","Gallibacterium anatis"
"PAT.SP","Pantoea"
"PAU","Salmonella enterica enterica"
"PAV","Avibacterium avium"
"PBC","Hoylesella buccalis"
"PBE","Pasteurella bettyae"
"PBI","Parabacteroides"
"PBL","Paenibacillus larvae"
"PBO","Scedosporium boydii"
"PBR","Paracoccidioides brasiliensis"
"PBRDIS","Parabacteroides distasonis"
"PBRGOL","Parabacteroides"
"PBRSPP","Parabacteroides"
"PBU","Segatella buccae"
"PCA","Pneumocystis jirovecii"
"PCB","(Gram positifs inconnus)"
"PCC","Paracoccidioides"
"PCCSPP","Pichia membranifaciens"
"PCE","Burkholderia cepacia"
"PCH","Pseudomonas chlororaphis"
"PCL","Pseudomonas citronellolis"
"PCN","Pasteurella canis"
"PCO","Prevotella corporis"
"PCP","Pediculus humanus capitis"
"PCU","Paracoccus"
"PCUSPP","Paracoccus"
"PDA","Pasteurella dagmatis"
"PDE","Prevotella dentalis"
"PDI","Brevundimonas diminuta"
"PDM","Photobacterium damselae"
"PDN","Pediococcus damnosus"
"PDO","Streptococcus pseudopneumoniae"
"PDP","Photobacterium damselae piscicida"
"PDX","Lapidilactobacillus dextrinicus"
"PEA","Hoylesella enoeca"
"PEBCAR","Pectobacterium carotovorum"
"PEC","Pectobacterium"
"PEC.SP","Peptococcus"
"PED","Pediococcus"
"PED.SP","Pediococcus"
"PEDDAM","Pediococcus damnosus"
"PEDDEX","Lapidilactobacillus dextrinicus"
"PEDHAL","Tetragenococcus halophilus"
"PEDPAR","Pediococcus parvulus"
"PEDPEN","Pediococcus pentosaceus"
"PEDSCI","Pediococcus acidilactici"
"PEDSPP","Pediococcus"
"PEL","Pelobacter"
"PELSPP","Pelobacter"
"PEN","Penicillium"
"PEN.SP","Penicillium"
"PEO","Porphyromonas endodontalis"
"PEP","Peptococcus"
"PEP.SP","Peptoniphilus"
"PEPANA","Peptostreptococcus anaerobius"
"PEPASA","Peptostreptococcus"
"PEPHAR","Peptoniphilus harei"
"PEPIND","Peptoniphilus indolicus"
"PEPMAG","Peptostreptococcus"
"PEPMIC","Parvimonas micra"
"PEPNIG","Peptococcus niger"
"PEPSPP","Peptococcus"
"PEPSTO","Peptostreptococcus"
"PEPTAN","Peptostreptococcus anaerobius"
"PEPTSP","Peptostreptococcus"
"PES","Peptostreptococcus anaerobius"
"PES.SP","Peptostreptococcus"
"PESANA","Peptostreptococcus anaerobius"
"PESASA","Peptoniphilus asaccharolyticus"
"PESHEL","Slackia heliotrinireducens"
"PESHYD","Anaerococcus hydrogenalis"
"PESIND","Peptoniphilus indolicus"
"PESMAG","Finegoldia magna"
"PESMIC","Parvimonas micra"
"PESMIR","Parvimonas micra"
"PESOCT","Anaerococcus octavius"
"PESPRE","Anaerococcus prevotii"
"PESPRO","Blautia producta"
"PESSPP","Peptostreptococcus"
"PESTET","Anaerococcus tetradius"
"PET","Pectinatus"
"PETASA","Peptoniphilus asaccharolyticus"
"PETGOR","Peptoniphilus gorbachii"
"PETHAR","Peptoniphilus harei"
"PETIND","Peptoniphilus indolicus"
"PETLAC","Peptoniphilus lacrimalis"
"PETSPP","Peptoniphilus"
"PEU","Pediculus"
"PEX","Exophiala exophialae"
"PFL","Pseudomonas fluorescens"
"PFN","Millerozyma farinosa"
"PFNSPP","Pichia"
"PFR","Propionibacterium freudenreichii"
"PFX","Pseudomonas fluorescens complex"
"PG1","Pseudomonas profundi"
"PGA","Pasteurella multocida gallicida"
"PGG","Porphyromonas gingivicanis"
"PGI","Porphyromonas gingivalis"
"PGL","Avibacterium gallinarum"
"PGR","Cutibacterium granulosum"
"PHA","Mannheimia haemolytica"
"PHB","Photobacterium"
"PHBDAM","Photobacterium damselae"
"PHBSPP","Photobacterium"
"PHE","Providencia heimbachae"
"PHI","Phialophora"
"PHISPP","Cladophialophora"
"PHL","Phocaeicola"
"PHM","Phoma"
"PHMSPP","Phoma"
"PHN","Phaeoannellomyces"
"PHO","Phoma"
"PHO.SP","Photobacterium"
"PHOSPP","Phoma"
"PHP","Bacteroides heparinolyticus"
"PHR","Piedraia hortae"
"PHS","Proteus hauseri"
"PHU","Pediculus humanus"
"PHY","Anaerococcus hydrogenalis"
"PHYSPP","Peptostreptococcus"
"PIC","Pichia"
"PICSPP","Pichia"
"PID","Peptoniphilus indolicus"
"PIE","Piedraia"
"PIEHOR","Piedraia hortae"
"PIM","Psychrobacter immobilis"
"PIN","Prevotella intermedia"
"PISP","Streptococcus pneumoniae"
"PIT","Pityrosporum"
"PITORB","Pityrosporum orbiculare"
"PITSPP","Pityrosporum"
"PJE","Acidipropionibacterium jensenii"
"PKS","Piscirickettsia salmonis"
"PLC","Planococcus"
"PLCSPP","Planococcus"
"PLE","Plesiomonas"
"PLE.SP","Pseudomonas segetis"
"PLESHI","Plesiomonas shigelloides"
"PLESPP","Plesiomonas"
"PLI","Purpureocillium lilacinum"
"PLL","Peptoniphilus lacrimalis"
"PLM","Propionimicrobium lymphophilum"
"PLN","Pasteurella langaaensis"
"PLO","Hoylesella loescheii"
"PLOSPP","Prevotella"
"PLR","Pseudochaetosphaeronema"
"PLS","Pleistophora"
"PLT","Anaerococcus lactolyticus"
"PLTSPP","Peptostreptococcus"
"PLY","Yersinia pseudotuberculosis"
"PMA","Stenotrophomonas maltophilia"
"PMASPP","Phoma"
"PMC","Parvimonas micra"
"PME","Pseudomonas mendocina"
"PMG","Finegoldia magna"
"PMI","Proteus mirabilis"
"PMM","Porphyromonas macacae"
"PMN","Talaromyces marneffei"
"PMNSPP","Pichia membranifaciens"
"PMR","Pasteurella mairii"
"PMY","Proteus myxofaciens"
"PND","Pandoraea"
"PNE","Pneumocystis"
"PNECAR","Pneumocystis carinii"
"PNG","Prevotella nigrescens"
"PNI","Peptococcus niger"
"PNR","Pseudomonas nitroreducens"
"PNU","Spironucleus"
"POD","Pseudomonas otitidis"
"POG","Pasteurella aerogenes"
"POH","Kodamaea ohmeri"
"POHSPP","Pichia"
"POI","Segatella oris"
"POL","Hoylesella oralis"
"POR","Porphyromonas"
"POR.SP","Porphyromonas"
"PORASA","Porphyromonas asaccharolytica"
"PORBIV","Erythrobacter"
"POREND","Porphyromonas endodontalis"
"PORGIN","Porphyromonas gingivalis"
"PORLEV","Porphyromonas levii"
"PORMAC","Porphyromonas macacae"
"PORSAL","Porphyromonas macacae"
"PORSOM","Porphyromonas somerae"
"PORSPP","Porphyromonas"
"POT","Salmonella enterica enterica"
"POU","Segatella oulorum"
"PPA","Peptoniphilus asaccharolyticus"
"PPE","Proteus penneri"
"PPG","Halopseudomonas pertucinogena"
"PPI","Ralstonia pickettii"
"PPL","Pseudomonas oleovorans"
"PPM","Burkholderia pseudomallei"
"PPN","Rodentibacter pneumotropicus"
"PPNGOR","Peptoniphilus"
"PPNHAR","Peptoniphilus"
"PPNIND","Peptoniphilus indolicus"
"PPNIVO","Peptoniphilus"
"PPNLAC","Peptoniphilus"
"PPNSPP","Peptoniphilus"
"PPO","Pediococcus pentosaceus"
"PPP","Anaerococcus prevotii"
"PPPSPP","Peptostreptococcus"
"PPR","Arachnia propionica"
"PPS","Staphylococcus saccharolyticus"
"PPT","Peptostreptococcus"
"PPTSPP","Peptostreptococcus"
"PPU","Pseudomonas putida"
"PPV","Pediococcus parvulus"
"PR-","Proteus"
"PRA","Pragia"
"PRAFON","Pragia fontium"
"PRASPP","Pragia"
"PRB","Xylanibacter brevis"
"PRBACN","Cutibacterium acnes"
"PRBAVI","Cutibacterium avidum"
"PRBGRA","Cutibacterium granulosum"
"PRBPRO","Arachnia propionica"
"PRBSPP","Propionibacterium"
"PRC","Pichia membranifaciens"
"PRCSPP","Pichia membranifaciens"
"PRE","Providencia rettgeri"
"PRE.SP","Prevotella"
"PREBAR","Segatella baroniae"
"PREBER","Hallella bergensis"
"PREBIV","Prevotella bivia"
"PREBUC","Segatella buccae"
"PREBUL","Hoylesella buccalis"
"PRECOR","Prevotella corporis"
"PREDEN","Prevotella denticola"
"PREDIS","Prevotella disiens"
"PREHEP","Bacteroides heparinolyticus"
"PREINN","Prevotella"
"PREINT","Prevotella intermedia"
"PRELOE","Hoylesella loescheii"
"PREMAC","Prevotella"
"PREMEL","Prevotella melaninogenica"
"PREMGR","Prevotella melaninogenica"
"PRENAN","Hoylesella nanceiensis"
"PRENIG","Prevotella nigrescens"
"PREOLE","Prevotella"
"PREORA","Hoylesella oralis"
"PREORI","Segatella oris"
"PREOUL","Segatella oulorum"
"PRERUM","Xylanibacter ruminicola"
"PRESAL","Segatella salivae"
"PRESPP","Prevotella"
"PRETIM","Hoylesella timonensis"
"PREVER","Prevotella veroralis"
"PREZOO","Bacteroides zoogleoformans"
"PRG","Providencia rustigianii"
"PRK","Piscirickettsia"
"PRN","Propionigenium"
"PRNLYM","Propionimicrobium lymphophilum"
"PRNSPP","Propionimicrobium"
"PRO","Cutibacterium acnes"
"PROACN","Cutibacterium acnes"
"PROALC","Providencia alcalifaciens"
"PROAVI","Cutibacterium avidum"
"PROGRA","Cutibacterium granulosum"
"PROHAU","Proteus hauseri"
"PROMIR","Proteus mirabilis"
"PROPEN","Proteus penneri"
"PROPRO","Arachnia propionica"
"PRORET","Providencia rettgeri"
"PROSPP","Propionibacterium"
"PROSTU","Providencia stuartii"
"PROTO","Protozoa"
"PROTSP","Proteus"
"PROVSP","Providencia"
"PROVUL","Proteus vulgaris"
"PROVULC","Proteus vulgaris"
"PRP","Propionibacterium"
"PRP.SP","Propionibacterium"
"PRPSPP","Propionibacterium"
"PRS","Propionispira"
"PRSP","Streptococcus pneumoniae"
"PRSSPP","Propionispira"
"PRT","Prevotella"
"PRT.SP","Proteus"
"PRTMIR","Proteus mirabilis"
"PRTMYX","Proteus myxofaciens"
"PRTPEN","Proteus penneri"
"PRTSPP","Proteus"
"PRTVUC","Proteus vulgaris"
"PRTVUL","Proteus vulgaris"
"PRU","Xylanibacter ruminicola"
"PRV","Providencia"
"PRV.SP","Providencia"
"PRVALC","Providencia alcalifaciens"
"PRVHEI","Providencia heimbachae"
"PRVRET","Providencia rettgeri"
"PRVRUS","Providencia rustigianii"
"PRVSPP","Providencia"
"PRVSTU","Providencia stuartii"
"PS-","Pseudomonas"
"PS.BOY","Peptoniphilus ivorii"
"PSA","Scedosporium"
"PSA.SP","Scedosporium"
"PSASPP","Scedosporium"
"PSC","Pseudochaetosphaeronema"
"PSCSPP","Pseudoclavibacter"
"PSD","Staphylococcus pseudintermedius"
"PSDBOY","Scedosporium boydii"
"PSDSPP","Scedosporium"
"PSE","Pseudomonas anguilliseptica"
"PSE.SP","Pseudomonas"
"PSEACI","Delftia acidovorans"
"PSEAER","Pseudomonas aeruginosa"
"PSEALC","Pseudomonas alcaligenes"
"PSEANT","Burkholderia gladioli"
"PSEAUR","Pseudomonas chlororaphis aureofaciens"
"PSEBOY","Scedosporium boydii"
"PSECEP","Burkholderia cepacia"
"PSECHL","Pseudomonas chlororaphis"
"PSECIT","Pseudomonas"
"PSECOC","Burkholderia gladioli"
"PSEDIM","Brevundimonas diminuta"
"PSEFAC","Acidovorax facilis"
"PSEFGR","Pseudomonas fluorescens"
"PSEFLU","Pseudomonas fluorescens"
"PSEGLA","Burkholderia gladioli"
"PSEKOR","Pseudomonas"
"PSELUT","Chryseomonas luteola"
"PSEMAI","Burkholderia mallei"
"PSEMAL","Stenotrophomonas maltophilia"
"PSEMEN","Pseudomonas mendocina"
"PSEMES","Methylobacterium mesophilicum"
"PSEMON","Pseudomonas monteilii"
"PSEMOS","Pseudomonas mosselii"
"PSENIT","Pseudomonas"
"PSEOLE","Pseudomonas oleovorans"
"PSEORY","Pseudomonas oryzihabitans"
"PSEOTI","Pseudomonas otitidis"
"PSEPAU","Sphingomonas paucimobilis"
"PSEPDC","Pseudomonas oleovorans"
"PSEPER","Halopseudomonas pertucinogena"
"PSEPG1","Pseudomonas"
"PSEPGR","Pseudomonas putida"
"PSEPIC","Ralstonia pickettii"
"PSEPSA","Pseudomonas oleovorans"
"PSEPSE","Burkholderia pseudomallei"
"PSEPUT","Pseudomonas putida"
"PSESCH","Scedosporium"
"PSESPP","Pseudomonas"
"PSESTU","Pseudomonas stutzeri"
"PSESYZ","Ralstonia syzygii"
"PSEUDO","Pseudomonas"
"PSEVER","Pseudomonas veronii"
"PSEVES","Brevundimonas vesicularis"
"PSEVIR","Pseudomonas viridiflava"
"PSH","Plesiomonas shigelloides"
"PSI","Vogesella indigofera"
"PSM","Pasteurella stomatis"
"PSO","Pseudomonas plecoglossicida"
"PSOFAE","Pseudocitrobacter faecalis"
"PSOSPP","Pseudocitrobacter"
"PSP","Pasteurella multocida septica"
"PSPPRO","Arachnia propionica"
"PSPSPP","Arachnia"
"PSR","Pseudomonas gessardii"
"PSS","Pseudescherichia"
"PSSSPP","Pseudescherichia"
"PSSVUL","Pseudescherichia vulneris"
"PST","Providencia stuartii"
"PSU","Providencia stuartii"
"PSUCAP","Pseudoflavonifractor capillosus"
"PSUSPP","Pseudoflavonifractor"
"PSY","Psychrobacter"
"PSY.SP","Psychrobacter"
"PSYPHE","Psychrobacter phenylpyruvicus"
"PSYSPP","Psychrobacter"
"PSZ","Pseudomonas stutzeri"
"PTA","Alloprevotella tannerae"
"PTE","Anaerococcus tetradius"
"PTESPP","Peptostreptococcus"
"PTH","Acidipropionibacterium thoenii"
"PTR","Bibersteinia trehalosi"
"PTS","Pasteurella testudinis"
"PTY","Salmonella enterica enterica"
"PUL","Pulex"
"PULSPP","Pulex"
"PUP","Arachnia"
"PV6896","Proteus vulgaris"
"PVA","Anaerococcus vaginalis"
"PVASPP","Peptostreptococcus"
"PVC","Phialophora verrucosa"
"PVCSPP","Cladophialophora"
"PVD","Pseudomonas viridiflava"
"PVE","Brevundimonas vesicularis"
"PVM","Parvimonas"
"PVMSPP","Parvimonas"
"PVO","Avibacterium volantium"
"PVR","Prevotella veroralis"
"PVU","Proteus vulgaris"
"PWR","Hortaea werneckii"
"PWRSPP","Cladosporium"
"PZG","Bacteroides zoogleoformans"
"R.ARR","Rhizopus arrhizus"
"R.CER","Roseomonas cervicalis"
"R.ELE","Rhodoplanes elegans"
"R.EQU","Rhodococcus equi"
"R.FAU","Azospirillum brasilense"
"R.GIL","Roseomonas gilardii"
"R.LUT","Rhodococcus fascians"
"R.OPA","Rhodococcus opacus"
"R.PIC","Ralstonia pickettii"
"R.PLA","Klebsiella planticola"
"R.ROS","Rhodoplanes roseus"
"R.RUB","Rhodotorula"
"R.TER","Klebsiella terrigena"
"RAH","Rahnella"
"RAH.SP","Rahnella"
"RAHAQU","Rahnella aquatilis"
"RAHSPP","Rahnella"
"RAK","Rickettsia akari"
"RAL","Ralstonia"
"RAL.SP","Ralstonia"
"RALINS","Ralstonia"
"RALMAN","Ralstonia mannitolilytica"
"RALPIC","Ralstonia"
"RALSOL","Ralstonia"
"RALSPP","Ralstonia"
"RAM","Ramularia"
"RAN","Riemerella anatipestifera"
"RAO","Klebsiella"
"RAO.SP","Klebsiella"
"RAOORN","Klebsiella ornithinolytica"
"RAOPLA","Klebsiella planticola"
"RAOSPE","Klebsiella"
"RAOSPP","Klebsiella"
"RAOTER","Klebsiella terrigena"
"RAQ","Rahnella aquatilis"
"RAR","Rhizopus arrhizus"
"RAS","Rhinocladiella aquaspersa"
"RCE","Roseomonas cervicalis"
"RCO","Rickettsia conorii"
"RDE","Rothia dentocariosa"
"REN","Renibacterium"
"RENSPP","Renibacterium"
"REQ","Rhodococcus equi"
"RES","Renibacterium salmoninarum"
"RET","Retortamonas"
"REU","Cupriavidus respiraculi"
"REUSPP","Ralstonia"
"RFA","Azospirillum brasilense"
"RGI","Roseomonas gilardii"
"RGL","Rhodotorula glutinis"
"RGM","Rapidly growing Mycobacterium (RGM)"
"RHA","Blautia hansenii"
"RHB.SP","Rhizobium"
"RHD","Rhodococcus"
"RHDMUC","Rhodotorula"
"RHDSPP","Rhodotorula"
"RHI","Rhizomucor"
"RHI.SP","Rhizopus"
"RHIMIC","Rhizopus microsporus"
"RHIORY","Rhizopus arrhizus"
"RHIRAD","Agrobacterium radiobacter"
"RHISPE","Rhizopus"
"RHISPP","Rhizopus"
"RHISTO","Rhizopus stolonifer"
"RHM","Rhizomucor"
"RHMPUS","Rhizomucor pusillus"
"RHMSPE","Rhizomucor"
"RHMSPP","Rhizomucor"
"RHN","Rhinocladiella"
"RHO","Rhodotorula"
"RHO.SP","Rhodococcus"
"RHOEQU","Rhodococcus equi"
"RHOERY","Rhodococcus erythropolis"
"RHOGLU","Rhodotorula glutinis"
"RHOMUC","Rhodotorula mucilaginosa"
"RHOSPP","Rhodococcus"
"RHP.SP","Rhodoplanes"
"RHT","Rhodotorula"
"RHTGLU","Rhodotorula glutinis"
"RHTMUC","Rhodotorula mucilaginosa"
"RHTPIL","Rhodotorula mucilaginosa"
"RHTRUB","Rhodotorula mucilaginosa"
"RHTSPP","Rhodotorula"
"RHZ","Rhizopus"
"RHZRAD","Agrobacterium radiobacter"
"RHZSPP","Rhizobium"
"RIC","Rickettsia"
"RICSPP","Rickettsia"
"RIE","Riemerella"
"RIE.SP","Riemerella"
"RIESPP","Riemerella"
"RIK","Rikenella"
"RIKMIC","Rikenella microfusus"
"RIKSPP","Rikenella"
"RIN","Retortamonas"
"RJA","Rickettsia japonica"
"RMI","Rhodotorula"
"RMISPP","Rhodotorula"
"RMU","Rhodotorula mucilaginosa"
